vehicle_id	tour_id	route	ident	lon	lat
4	1	11	3	-79.868097	-6.775611
4	1	11	4	-79.868874	-6.7732
4	1	11	5	-79.86905	-6.772973
4	1	11	6	-79.86855	-6.77196
4	1	11	7	-79.867416	-6.773
4	1	11	8	-79.868695	-6.772659
4	1	11	9	-79.8699	-6.772254
4	1	11	10	-79.869559	-6.77195
4	1	11	11	-79.870785	-6.77248
4	1	11	12	-79.869661	-6.77289
4	1	11	13	-79.869517	-6.77296
4	1	11	14	-79.868866	-6.774062
4	1	11	15	-79.868509	-6.774283
4	1	11	16	-79.867009	-6.775598
4	1	11	17	-79.866181	-6.77396
4	1	11	18	-79.865789	-6.77373
4	1	11	19	-79.865648	-6.77373
4	1	11	20	-79.86452	-6.77392
4	1	11	21	-79.859912	-6.772137
4	1	11	22	-79.859922	-6.77177
4	2	12	1	-79.868773	-6.77883
4	2	12	2	-79.870561	-6.778196
5	0	13	1	-79.860867	-6.77309
5	0	13	2	-79.860709	-6.772797
5	0	13	3	-79.862108	-6.773041
5	0	13	4	-79.861659	-6.77325
5	0	13	5	-79.861798	-6.773269
5	0	13	6	-79.861897	-6.77342
5	0	13	7	-79.862307	-6.773466
5	0	13	8	-79.861438	-6.773455
5	0	13	9	-79.861	-6.77322
5	0	13	10	-79.860918	-6.77323
5	0	13	11	-79.860949	-6.773309
5	0	13	12	-79.861078	-6.774382
5	0	13	13	-79.862728	-6.774536
5	0	13	14	-79.862763	-6.775218
5	0	13	15	-79.862443	-6.77505
5	0	13	16	-79.862433	-6.77481
5	0	13	17	-79.861875	-6.774771
5	0	13	18	-79.860853	-6.774792
5	0	13	19	-79.860545	-6.77426
5	0	13	20	-79.860808	-6.7758
5	0	13	21	-79.860579	-6.77729
5	0	13	22	-79.860162	-6.77702
5	0	13	23	-79.859519	-6.77752
5	0	13	24	-79.860325	-6.77812
5	0	13	25	-79.860451	-6.77797
5	0	13	26	-79.861288	-6.777622
5	0	13	27	-79.861316	-6.777775
5	0	13	28	-79.861292	-6.77789
5	0	13	29	-79.860813	-6.77795
5	0	13	30	-79.860601	-6.77822
5	0	13	31	-79.860642	-6.778688
5	0	13	32	-79.861175	-6.779013
5	0	13	33	-79.861978	-6.777945
5	0	13	34	-79.863423	-6.779027
5	0	13	35	-79.863941	-6.779199
5	0	13	36	-79.864219	-6.7791
5	0	13	37	-79.864291	-6.77901
5	0	13	38	-79.863799	-6.77744
5	0	13	39	-79.864284	-6.777289
5	0	13	40	-79.864299	-6.777203
5	0	13	41	-79.86449	-6.77721
5	0	13	42	-79.864814	-6.77642
5	0	13	43	-79.864409	-6.77632
5	0	13	44	-79.865128	-6.776767
5	0	13	45	-79.864572	-6.776787
5	0	13	46	-79.864253	-6.77684
5	0	13	47	-79.863691	-6.77662
5	0	13	48	-79.863718	-6.777047
5	0	13	49	-79.862647	-6.777471
5	0	13	50	-79.862425	-6.77727
5	0	13	51	-79.862105	-6.77677
5	0	13	52	-79.862163	-6.776762
5	0	13	53	-79.861848	-6.77656
5	0	13	54	-79.861512	-6.77659
5	0	13	55	-79.86039	-6.77644
6	0	14	1	-79.867626	-6.770495
6	0	14	2	-79.867765	-6.770106
6	0	14	3	-79.867914	-6.76951
6	0	14	4	-79.867912	-6.769491
6	0	14	5	-79.867275	-6.76905
6	0	14	6	-79.866601	-6.769255
6	0	14	7	-79.865871	-6.76993
6	0	14	8	-79.867289	-6.767852
6	0	14	9	-79.865605	-6.766517
6	0	14	10	-79.865145	-6.76624
6	0	14	11	-79.862625	-6.7656
6	0	14	12	-79.863015	-6.76546
6	0	14	13	-79.863044	-6.765781
6	0	14	14	-79.863021	-6.76558
6	0	14	15	-79.862973	-6.76533
6	0	14	16	-79.862904	-6.76517
6	0	14	17	-79.8638	-6.76485
6	0	14	18	-79.863881	-6.76395
6	0	14	19	-79.863937	-6.76417
6	0	14	20	-79.863986	-6.7646
6	0	14	21	-79.864385	-6.76433
6	0	14	22	-79.864746	-6.76485
6	0	14	23	-79.865468	-6.764419
6	0	14	24	-79.865575	-6.764815
6	0	14	25	-79.865662	-6.765434
6	0	14	26	-79.865706	-6.76584
6	0	14	27	-79.866704	-6.767454
6	0	14	28	-79.868579	-6.76738
6	0	14	29	-79.867427	-6.76587
6	0	14	30	-79.86828	-6.76645
6	0	14	31	-79.868822	-6.767349
6	0	14	32	-79.869081	-6.767403
6	0	14	33	-79.869169	-6.767195
6	0	14	34	-79.869526	-6.76679
6	0	14	35	-79.868537	-6.765981
6	0	14	36	-79.868609	-6.766557
6	0	14	37	-79.867375	-6.7705
6	0	14	38	-79.8668	-6.770398
6	0	14	39	-79.866756	-6.77064
6	0	14	40	-79.86645	-6.77061
6	0	14	41	-79.865096	-6.769999
6	0	14	42	-79.862987	-6.77194
6	0	14	43	-79.860586	-6.77162
6	1	15	1	-79.861844	-6.76528
6	1	15	2	-79.861459	-6.765237
6	1	15	3	-79.861421	-6.76532
6	1	15	4	-79.861405	-6.765702
6	1	15	5	-79.861516	-6.766056
6	1	15	6	-79.863825	-6.76521
6	1	15	7	-79.863802	-6.76487
6	1	15	8	-79.865793	-6.765307
6	1	15	9	-79.866473	-6.76519
6	1	15	10	-79.866697	-6.76601
6	1	15	11	-79.865421	-6.766992
6	1	15	12	-79.8641	-6.76956
6	1	15	13	-79.863335	-6.7703
6	1	15	14	-79.863167	-6.77033
6	1	15	15	-79.863292	-6.769745
7	0	16	1	-79.868848	-6.770537
7	0	16	2	-79.868893	-6.77017
7	0	16	3	-79.868863	-6.769961
7	0	16	4	-79.868451	-6.769696
7	0	16	5	-79.868617	-6.769826
7	0	16	6	-79.871309	-6.76965
7	0	16	7	-79.871424	-6.770361
7	0	16	8	-79.87108	-6.77026
7	0	16	9	-79.871572	-6.77088
7	0	16	10	-79.871424	-6.772039
7	0	16	11	-79.87164	-6.77178
7	0	16	12	-79.87228	-6.77034
7	0	16	13	-79.871849	-6.769927
7	0	16	14	-79.870033	-6.769995
7	0	16	15	-79.869693	-6.769644
7	0	16	16	-79.869457	-6.770024
7	0	16	17	-79.869179	-6.77005
7	0	16	18	-79.869207	-6.770945
7	0	16	19	-79.870441	-6.77208
7	0	16	20	-79.8708	-6.77072
7	0	16	21	-79.870837	-6.77202
7	0	16	22	-79.87089	-6.77242
7	0	16	23	-79.870948	-6.772349
7	0	16	24	-79.872363	-6.77226
7	0	16	25	-79.87232	-6.7717
7	0	16	26	-79.873366	-6.77216
7	0	16	27	-79.873816	-6.772272
7	0	16	28	-79.873688	-6.76991
7	0	16	29	-79.87362	-6.76935
7	0	16	30	-79.873811	-6.769762
7	0	16	31	-79.874062	-6.77202
7	0	16	32	-79.874048	-6.772434
7	0	16	33	-79.871205	-6.77275
7	1	17	1	-79.877421	-6.771216
7	1	17	2	-79.875786	-6.77005
7	1	17	3	-79.875678	-6.770303
7	1	17	4	-79.876442	-6.770789
7	1	17	5	-79.876107	-6.7708
7	1	17	6	-79.875846	-6.77121
7	1	17	7	-79.87554	-6.77096
7	1	17	8	-79.875533	-6.770533
7	1	17	9	-79.87491	-6.76991
7	1	17	10	-79.874837	-6.77014
7	1	17	11	-79.873865	-6.76991
7	1	17	12	-79.874117	-6.772433
7	1	17	13	-79.874214	-6.77318
7	1	17	14	-79.874165	-6.773241
7	1	17	15	-79.874672	-6.773295
7	1	17	16	-79.874192	-6.77305
7	1	17	17	-79.872972	-6.77018
7	1	17	18	-79.87347	-6.76889
7	1	17	19	-79.870551	-6.767223
7	1	17	20	-79.869907	-6.76725
7	1	17	21	-79.869326	-6.76767
7	1	17	22	-79.869965	-6.76764
7	1	17	23	-79.870769	-6.76992
7	1	17	24	-79.87036	-6.77024
7	1	17	25	-79.869901	-6.77055
7	1	17	26	-79.869526	-6.77076
8	0	18	1	-79.893331	-6.703771
8	0	18	2	-79.895663	-6.71098
8	0	18	3	-79.895869	-6.71091
8	0	18	4	-79.898167	-6.71165
8	0	18	5	-79.897862	-6.71178
8	0	18	6	-79.897046	-6.71165
8	0	18	7	-79.897282	-6.712438
8	0	18	8	-79.89696	-6.71251
8	0	18	9	-79.896681	-6.712101
8	0	18	10	-79.897631	-6.71221
8	0	18	11	-79.897718	-6.71283
8	0	18	12	-79.897155	-6.713586
8	0	18	13	-79.898684	-6.714397
8	0	18	14	-79.899691	-6.713997
8	0	18	15	-79.899805	-6.713564
8	0	18	16	-79.900479	-6.712915
8	0	18	17	-79.900758	-6.71237
8	0	18	18	-79.900757	-6.71236
8	0	18	19	-79.900851	-6.71222
8	0	18	20	-79.901002	-6.71194
8	0	18	21	-79.901013	-6.71189
8	0	18	22	-79.901202	-6.711927
8	0	18	23	-79.901031	-6.71176
8	0	18	24	-79.901138	-6.71169
8	0	18	25	-79.901154	-6.71098
8	0	18	26	-79.901164	-6.71163
8	0	18	27	-79.901572	-6.710913
8	0	18	28	-79.901881	-6.71045
8	0	18	29	-79.901803	-6.70998
8	0	18	30	-79.899835	-6.709274
8	0	18	31	-79.900349	-6.709409
8	0	18	32	-79.902003	-6.70815
8	0	18	33	-79.902246	-6.70765
8	0	18	34	-79.902725	-6.70722
8	0	18	35	-79.903502	-6.70747
8	0	18	36	-79.902994	-6.70895
8	0	18	37	-79.905527	-6.705357
8	0	18	38	-79.906749	-6.70333
8	0	18	39	-79.907505	-6.703496
8	0	18	40	-79.907661	-6.7037
8	0	18	41	-79.907823	-6.70383
8	0	18	42	-79.908699	-6.703431
8	0	18	43	-79.908854	-6.70295
8	0	18	44	-79.908268	-6.703254
8	0	18	45	-79.908384	-6.7042
8	0	18	46	-79.908093	-6.70525
8	0	18	47	-79.911636	-6.706061
8	0	18	48	-79.911835	-6.705922
8	0	18	49	-79.912003	-6.70595
8	0	18	50	-79.912586	-6.70601
8	0	18	51	-79.913303	-6.70616
8	0	18	52	-79.913769	-6.7062
8	0	18	53	-79.913662	-6.706604
8	0	18	54	-79.913706	-6.705423
8	0	18	55	-79.913626	-6.705247
8	0	18	56	-79.912485	-6.70522
8	0	18	57	-79.912839	-6.705528
8	0	18	58	-79.912545	-6.70639
8	0	18	59	-79.914118	-6.70869
8	0	18	60	-79.911663	-6.707824
8	0	18	61	-79.909061	-6.705362
8	0	18	62	-79.907058	-6.706231
8	0	18	63	-79.906971	-6.705994
8	0	18	64	-79.907211	-6.705666
8	0	18	65	-79.906041	-6.705763
8	0	18	66	-79.905388	-6.70388
8	0	18	67	-79.904017	-6.71069
8	0	18	68	-79.89994	-6.714095
9	0	19	1	-79.83407	-6.75972
9	0	19	2	-79.834035	-6.75947
9	0	19	3	-79.833981	-6.759245
9	0	19	4	-79.83399	-6.75924
9	0	19	5	-79.833994	-6.75917
9	0	19	6	-79.832543	-6.751167
9	0	19	7	-79.832505	-6.749446
9	0	19	8	-79.832487	-6.74781
9	0	19	9	-79.832483	-6.747866
9	0	19	10	-79.831785	-6.74813
9	0	19	11	-79.831535	-6.74706
9	0	19	12	-79.83158	-6.74705
9	0	19	13	-79.831873	-6.74746
9	0	19	14	-79.832035	-6.74741
9	0	19	15	-79.83252	-6.74728
9	0	19	16	-79.832491	-6.74609
9	0	19	17	-79.832377	-6.74566
9	0	19	18	-79.832313	-6.74544
9	0	19	19	-79.831164	-6.74349
9	0	19	20	-79.832732	-6.744719
9	0	19	21	-79.833558	-6.744423
9	0	19	22	-79.835105	-6.74454
9	0	19	23	-79.834303	-6.74239
9	0	19	24	-79.834937	-6.743145
9	0	19	25	-79.838964	-6.737137
9	0	19	26	-79.839299	-6.737013
9	0	19	27	-79.83404	-6.759548
9	0	19	28	-79.863414	-6.75765
9	0	19	29	-79.863023	-6.75845
9	0	19	30	-79.863318	-6.758555
9	0	19	31	-79.863285	-6.75855
9	0	19	32	-79.863123	-6.75909
9	0	19	33	-79.862668	-6.75908
9	0	19	34	-79.863839	-6.760111
9	0	19	35	-79.864125	-6.7593
9	0	19	36	-79.864896	-6.75964
9	0	19	37	-79.864721	-6.76022
9	0	19	38	-79.864622	-6.76012
9	0	19	39	-79.865856	-6.759106
9	0	19	40	-79.866353	-6.75956
9	0	19	41	-79.865562	-6.75958
9	0	19	42	-79.865429	-6.75984
9	0	19	43	-79.865886	-6.760326
9	0	19	44	-79.865314	-6.759924
9	0	19	45	-79.865014	-6.76056
9	0	19	46	-79.86459	-6.761207
9	0	19	47	-79.86459	-6.761207
9	0	19	48	-79.865571	-6.76114
9	0	19	49	-79.865213	-6.76082
9	0	19	50	-79.864827	-6.76152
9	0	19	51	-79.864449	-6.762495
9	0	19	52	-79.865571	-6.762616
9	0	19	53	-79.865875	-6.76302
9	0	19	54	-79.865417	-6.763192
9	0	19	55	-79.864879	-6.763239
9	0	19	56	-79.864911	-6.763363
9	0	19	57	-79.864467	-6.76316
9	0	19	58	-79.865141	-6.7635
9	0	19	59	-79.865167	-6.76372
9	0	19	60	-79.865226	-6.763769
9	0	19	61	-79.865843	-6.763671
9	0	19	62	-79.866011	-6.76417
9	0	19	63	-79.866549	-6.76314
9	0	19	64	-79.866464	-6.762904
9	0	19	65	-79.866892	-6.76136
9	0	19	66	-79.867665	-6.761428
9	0	19	67	-79.868372	-6.763274
9	0	19	68	-79.867597	-6.76365
9	0	19	69	-79.868778	-6.763105
10	0	20	1	-79.868277	-6.765364
10	0	20	2	-79.873927	-6.76837
10	0	20	3	-79.874136	-6.76849
10	0	20	4	-79.875341	-6.76889
10	0	20	5	-79.875268	-6.768847
10	0	20	6	-79.874873	-6.768731
10	0	20	7	-79.874625	-6.768947
10	0	20	8	-79.875319	-6.76943
10	0	20	9	-79.875326	-6.769504
10	0	20	10	-79.876077	-6.769548
10	0	20	11	-79.876114	-6.76952
10	0	20	12	-79.876148	-6.769288
10	0	20	13	-79.87602	-6.768934
10	0	20	14	-79.87643	-6.769186
10	0	20	15	-79.87643	-6.769186
10	0	20	16	-79.8767	-6.769608
10	0	20	17	-79.882054	-6.79375
10	0	20	18	-79.882339	-6.794438
10	0	20	19	-79.884023	-6.795724
10	0	20	20	-79.88359	-6.795161
10	0	20	21	-79.883984	-6.79523
10	0	20	22	-79.8842	-6.794895
10	0	20	23	-79.884456	-6.794117
10	0	20	24	-79.884769	-6.79384
10	0	20	25	-79.887897	-6.794548
10	0	20	26	-79.889786	-6.79217
10	0	20	27	-79.890962	-6.792343
10	0	20	28	-79.890976	-6.792551
10	0	20	29	-79.891371	-6.792483
10	0	20	30	-79.891945	-6.792528
10	0	20	31	-79.894915	-6.792347
10	0	20	32	-79.894699	-6.7932
10	0	20	33	-79.895982	-6.792986
10	0	20	34	-79.896815	-6.790583
10	0	20	35	-79.893004	-6.790257
10	0	20	36	-79.892866	-6.790886
10	0	20	37	-79.892017	-6.790917
10	0	20	38	-79.889479	-6.79193
10	0	20	39	-79.888324	-6.790946
10	0	20	40	-79.886872	-6.790271
10	0	20	41	-79.887245	-6.7906
10	0	20	42	-79.889045	-6.792883
10	0	20	43	-79.888192	-6.793385
10	0	20	44	-79.887683	-6.794745
10	0	20	45	-79.884024	-6.79352
10	0	20	46	-79.884372	-6.793239
10	0	20	47	-79.884397	-6.79477
10	0	20	48	-79.884375	-6.794868
10	0	20	49	-79.884323	-6.794978
10	0	20	50	-79.885506	-6.796852
10	0	20	51	-79.886725	-6.798165
10	0	20	52	-79.884259	-6.79738
10	0	20	53	-79.882342	-6.803129
10	0	20	54	-79.878824	-6.79704
10	0	20	55	-79.878386	-6.79742
10	0	20	56	-79.876988	-6.7988
10	0	20	57	-79.87663	-6.79853
10	0	20	58	-79.877508	-6.79782
10	0	20	59	-79.871944	-6.794068
10	0	20	60	-79.877458	-6.795873
10	0	20	61	-79.881307	-6.79513
10	0	20	62	-79.881158	-6.794846
10	0	20	63	-79.881169	-6.794517
10	0	20	64	-79.881006	-6.7946
10	0	20	65	-79.881172	-6.79433
10	0	20	66	-79.881112	-6.794274
10	0	20	67	-79.88126	-6.794203
10	0	20	68	-79.880094	-6.79321
11	0	21	1	-79.915931	-6.71062
11	0	21	2	-79.915731	-6.71001
11	0	21	3	-79.915834	-6.709479
11	0	21	4	-79.915439	-6.70979
11	0	21	5	-79.915196	-6.7102
11	0	21	6	-79.916893	-6.71226
11	0	21	7	-79.917363	-6.71226
11	0	21	8	-79.917239	-6.7124
11	0	21	9	-79.918874	-6.713872
11	0	21	10	-79.920201	-6.71496
11	0	21	11	-79.919241	-6.714266
11	0	21	12	-79.919241	-6.714266
11	0	21	13	-79.918801	-6.7126
11	0	21	14	-79.91879	-6.71197
11	0	21	15	-79.918116	-6.71248
11	0	21	16	-79.918175	-6.712054
11	0	21	17	-79.917946	-6.711424
11	0	21	18	-79.918246	-6.711377
11	0	21	19	-79.919592	-6.710645
11	0	21	20	-79.918018	-6.70982
11	0	21	21	-79.917868	-6.70976
11	0	21	22	-79.918681	-6.708498
11	0	21	23	-79.918568	-6.708437
11	0	21	24	-79.919314	-6.708953
11	0	21	25	-79.919737	-6.70865
